id,kode_provinsi,nama_provinsi,kode_kabupaten_kota_kemendagri,nama_kabupaten_kota_kemendagri,bps_kode_kecamatan,bps_nama_kecamatan,bps_kode_desa,bps_nama_desa,kemendagri_kode_kecamatan,kemendagri_nama_kecamatan,kemendagri_kode_desa,kemendagri_nama_desa,status_sinyal,keberadaan_internet,kepemilikan_internet,ketersediaan_tower_bts,jarak_tower_terdekat,keberadaan_telkomsel,keberadaan_indosat,keberadaan_xl_axiata,keberadaan_operator_lain,operator_lainnya,tahun
1011,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203060,TANGGEUNG,3203060002,RAWAGEDE,32.03.19,TANGGEUNG,32.03.19.2002,RAWAGEDE,SINYAL KUAT,ADA,ADA,TIDAK ADA,0.0,ADA,ADA,ADA,ADA,INDOSAT,2021
1012,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203060,TANGGEUNG,3203060008,CILONGSONG,32.03.19,TANGGEUNG,32.03.19.2003,CILONGSONG,SINYAL KUAT,ADA,ADA,TIDAK ADA,0.0,ADA,ADA,ADA,ADA,XL,2021
1013,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203060,TANGGEUNG,3203060009,MARGALUYU,32.03.19,TANGGEUNG,32.03.19.2004,MARGALUYU,SINYAL LEMAH,ADA,ADA,TIDAK ADA,0.0,ADA,ADA,ADA,ADA,SMARTFREN,2021
1014,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203060,TANGGEUNG,3203060001,KARANGTENGAH,32.03.19,TANGGEUNG,32.03.19.2005,KARANGTENGAH,SINYAL KUAT,ADA,ADA,TIDAK ADA,0.0,ADA,ADA,ADA,ADA,TELKOMSEL,2021
1015,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203060,TANGGEUNG,3203060010,PAGERMANEUH,32.03.19,TANGGEUNG,32.03.19.2006,PAGERMANEUH,SINYAL KUAT,ADA,ADA,TIDAK ADA,0.0,ADA,ADA,ADA,ADA,INDOSAT,2021
1016,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203060,TANGGEUNG,3203060011,BOJONGPETIR,32.03.19,TANGGEUNG,32.03.19.2007,BOJONGPETIR,SINYAL KUAT,ADA,ADA,TIDAK ADA,2.0,ADA,ADA,ADA,ADA,INDOSAT,2021
1017,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203060,TANGGEUNG,3203060007,PASIR JAMBU,32.03.19,TANGGEUNG,32.03.19.2009,PASIRJAMBU,SINYAL LEMAH,TIDAK ADA,ADA,TIDAK ADA,0.0,ADA,ADA,ADA,ADA,SMARTFREN,2021
1018,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203060,TANGGEUNG,3203060006,SIRNAJAYA,32.03.19,TANGGEUNG,32.03.19.2010,SIRNAJAYA,SINYAL LEMAH,ADA,ADA,TIDAK ADA,0.0,ADA,ADA,ADA,ADA,SMARTFREN,2021
1019,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203060,TANGGEUNG,3203060005,KERTAJAYA,32.03.19,TANGGEUNG,32.03.19.2013,KERTAJAYA,SINYAL KUAT,ADA,ADA,ADA,200.0,ADA,ADA,ADA,ADA,INDOSAT,2021
1020,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203060,TANGGEUNG,3203060003,SUKAJAYA,32.03.19,TANGGEUNG,32.03.19.2014,SUKAJAYA,SINYAL LEMAH,ADA,TIDAK ADA,ADA,500.0,ADA,ADA,ADA,ADA,TRI,2021
1021,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203060,TANGGEUNG,3203060012,PADALUYU,32.03.19,TANGGEUNG,32.03.19.2015,PADALUYU,SINYAL LEMAH,TIDAK ADA,TIDAK ADA,TIDAK ADA,500.0,ADA,ADA,ADA,ADA,TRI,2021
1022,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203050,CIBINONG,3203050004,PANANGGAPAN,32.03.20,CIBINONG,32.03.20.2001,PANANGGAPAN,SINYAL LEMAH,TIDAK ADA,ADA,ADA,0.0,ADA,ADA,ADA,TIDAK ADA,0,2021
1023,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203050,CIBINONG,3203050009,CIKANGKARENG,32.03.20,CIBINONG,32.03.20.2002,CIKANGKARENG,SINYAL KUAT,ADA,ADA,ADA,0.5,ADA,ADA,TIDAK ADA,ADA,0,2021
1024,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203050,CIBINONG,3203050006,SUKAJADI,32.03.20,CIBINONG,32.03.20.2003,SUKAJADI,SINYAL KUAT,ADA,ADA,ADA,800.0,ADA,ADA,ADA,ADA,TRI,2021
1025,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203050,CIBINONG,3203050001,PANYINDANGAN,32.03.20,CIBINONG,32.03.20.2004,PANYINDANGAN,SINYAL LEMAH,ADA,TIDAK ADA,TIDAK ADA,25.0,ADA,TIDAK ADA,TIDAK ADA,ADA,SMARTFREN,2021
1026,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203050,CIBINONG,3203050020,PADASUKA,32.03.20,CIBINONG,32.03.20.2005,PADASUKA,SINYAL LEMAH,ADA,TIDAK ADA,TIDAK ADA,5.0,ADA,ADA,TIDAK ADA,TIDAK ADA,0,2021
1027,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203050,CIBINONG,3203050016,CIMASKARA,32.03.20,CIBINONG,32.03.20.2006,CIMASKARA,SINYAL KUAT,ADA,ADA,TIDAK ADA,1.0,ADA,ADA,ADA,TIDAK ADA,0,2021
1028,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203050,CIBINONG,3203050015,PAMOYANAN,32.03.20,CIBINONG,32.03.20.2007,PAMOYANAN,SINYAL KUAT,ADA,ADA,ADA,1.0,ADA,ADA,ADA,ADA,TELKOMSEL,2021
1029,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203050,CIBINONG,3203050008,BATULAWANG,32.03.20,CIBINONG,32.03.20.2008,BATULAWANG,SINYAL KUAT,ADA,ADA,ADA,1.0,ADA,ADA,ADA,TIDAK ADA,0,2021
1030,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203050,CIBINONG,3203050007,SUKAMEKAR,32.03.20,CIBINONG,32.03.20.2009,SUKAMEKAR,SINYAL LEMAH,ADA,TIDAK ADA,TIDAK ADA,5.0,ADA,ADA,ADA,ADA,SMARTFREN,2021
1031,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203050,CIBINONG,3203050003,HAMERANG,32.03.20,CIBINONG,32.03.20.2010,HAMERANG,SINYAL LEMAH,TIDAK ADA,TIDAK ADA,TIDAK ADA,0.0,ADA,ADA,ADA,ADA,TRI,2021
1032,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203050,CIBINONG,3203050005,GIRIJAYA,32.03.20,CIBINONG,32.03.20.2011,GIRIJAYA,SINYAL KUAT,ADA,TIDAK ADA,TIDAK ADA,2.0,ADA,ADA,TIDAK ADA,TIDAK ADA,0,2021
1033,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203050,CIBINONG,3203050002,WARGALUYU,32.03.20,CIBINONG,32.03.20.2012,WARGALUYU,SINYAL LEMAH,ADA,ADA,TIDAK ADA,17.0,ADA,ADA,TIDAK ADA,ADA,SMARTFREN,2021
1034,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203050,CIBINONG,3203050021,MEKARMUKTI,32.03.20,CIBINONG,32.03.20.2013,MEKARMUKTI,SINYAL KUAT,TIDAK ADA,ADA,ADA,0.0,ADA,ADA,TIDAK ADA,ADA,INDOSAT,2021
1035,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203050,CIBINONG,3203050022,CIBURIAL,32.03.20,CIBINONG,32.03.20.2014,CIBURIAL,SINYAL LEMAH,TIDAK ADA,TIDAK ADA,TIDAK ADA,0.0,ADA,ADA,ADA,TIDAK ADA,0,2021
1036,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203020,SINDANGBARANG,3203020006,SAGANTEN,32.03.21,SINDANGBARANG,32.03.21.2001,SAGANTEN,SINYAL KUAT,TIDAK ADA,ADA,ADA,1.0,ADA,ADA,ADA,TIDAK ADA,0,2021
1037,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203020,SINDANGBARANG,3203020008,MUARACIKADU,32.03.21,SINDANGBARANG,32.03.21.2002,MUARACIKADU,SINYAL KUAT,ADA,ADA,TIDAK ADA,3.0,ADA,ADA,ADA,ADA,0,2021
1038,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203020,SINDANGBARANG,3203020002,JATISARI,32.03.21,SINDANGBARANG,32.03.21.2003,JATISARI,SINYAL LEMAH,TIDAK ADA,ADA,TIDAK ADA,3.0,ADA,ADA,ADA,TIDAK ADA,0,2021
1039,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203020,SINDANGBARANG,3203020005,SIRNAGALIH,32.03.21,SINDANGBARANG,32.03.21.2004,SIRNAGALIH,SINYAL KUAT,ADA,TIDAK ADA,TIDAK ADA,1.0,ADA,ADA,ADA,ADA,TRI,2021
1040,32,JAWA BARAT,3203,KABUPATEN CIANJUR,3203020,SINDANGBARANG,3203020007,JAYAGIRI,32.03.21,SINDANGBARANG,32.03.21.2005,JAYAGIRI,SINYAL LEMAH,ADA,ADA,TIDAK ADA,1.0,ADA,ADA,ADA,ADA,TRI,2021
